review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_name,Polarity,Subjectivity,Sentiment
RTAZC8Z5EHUTS,B096SV8SJG,5.0 out of 5 stars Great base!,California Resident,5,"I had a set of air pod pros that began to rattle and distort badly, like something was loose. I replaced it with Beats, as they were on sale, and I wanted to give them a try. The case is slightly larger. The bud shape is different than the airpods so it takes getting use to, to place them in your ear or case. The rubber does a better job sealing so the base sounds stronger. The buttons have a haptic click, so you know when you have activated the switch. Care is required when positioning, or snugging them in your ear so that the switch is not accidentally pushed.","Reviewed in the United States August 6, 2024",AFSVMO74ABFRASWH3LWNQ4OUM5FA,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,-0.1794871794871795,0.5893162393162393,Neutral
RWTR9NWJHEG5O,B096SV8SJG,"5.0 out of 5 stars Surprisingly Good, Just as Good as AirPods Pro",Goodman Clan,5,"Beats Studio Buds fit well on my ears and have awesome noise canceling, especially when mowing my lawn. I had a pair of AirPods Pro that broke, and these are half the price and work just as good. Black color is much better than white when it comes to showing wear. About average weight for wireless earbuds.","Reviewed in the United States August 4, 2024",AGRNQJVBBDVII3IH4EJLCIN32VYQ,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.2351851851851852,0.5,Positive
R1OEDZD6Z2CB3G,B096SV8SJG,5.0 out of 5 stars  Good sound quality!,Edgar Lopez,5,"Overall it's a very good product! Apple warranty! Personally, I didn't like them very much and I prefer the AirPods design!!!
The design of the Beats makes it stick out more than the ear in a circle because I put the size that makes it stick out in the ear when you are wearing it!! But the sound is very good especially the Atmos sound!!","Reviewed in the United States July 31, 2024",AFZCSSKVZPDUPGSAPZYPCUUO7SUQ,1,0,Color: WhiteStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.46934027777777776,0.4911111111111112,Positive
R3T70QJ6OBN65H,B096SV8SJG,5.0 out of 5 stars Best earbuds ever!,dhump33,5,"The most impressive part of these earbuds is how quickly my Pixel recognized them, set up was almost automatic and sound quality is superior to others I've used. Comfort is also a plus and they feel secure and snug in the ear cavity even during a 10 hr flight!","Reviewed in the United States August 5, 2024",AH5K3OSUIN2SPTM6OIOQJDKZMPTQ,1,0,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.5722222222222223,0.65,Positive
RBD6YTHXPIGW7,B096SV8SJG,5.0 out of 5 stars Love them,macabacano,5,"They are great. I just wish I knew all the features because I find hard to believe that for the price it only has the PAUSE option on the ear piece. Great fit, comfort, sound quality is awesome. Love the color and performance of these weightless items!","Reviewed in the United States August 4, 2024",AEI37M6OK57D6QN6LVIYVR6DXEXA,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.4666666666666667,0.6802083333333333,Positive
R2ZIL1R10II3VF,B096SV8SJG,4.0 out of 5 stars Good price for the quality delivered,laikaJMR,4,"When new, they have very good battery life. We'll see how they hold up.Very good sound quality and comfort fit.","Reviewed in the United States August 4, 2024",AHCETKYYMS4BW7NESNBDXRIHH2CA,1,0,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.5092727272727273,0.526909090909091,Positive
R2T4P3VYBPXGTK,B096SV8SJG,5.0 out of 5 stars Sound is great,Joyanne Rodrigues,5,Great quality & very comfortable. I owned other very costly headphones and I’d say the sound quality is way better. Mic works great when answering the phone. Will definitely purchase another once the one I have is on its last straw.,"Reviewed in the United States August 5, 2024",AEXJUFNUUS7ONSWW53D7GY5QETWA,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.34388888888888886,0.5157407407407406,Positive
R8LO6P2DG7O0M,B096SV8SJG,4.0 out of 5 stars Volume could be higher,Amazon Customer,4,Good! But I feel like the volume doesn’t go up that high compared to my air pods.,"Reviewed in the United States August 6, 2024",AF2C4CT2JVZZWHFOWFRC5PL5JGIA,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.5175,0.5700000000000001,Positive
R183OC7Z44QSBF,B096SV8SJG,5.0 out of 5 stars Beats are top dogs,Boudda P,5,Expect the best with this brand. Transparency mode is awesome. Can watch my shows and still being able to hear the little ones when they are asleep then Noise cancellation when they are awake .,"Reviewed in the United States August 6, 2024",AH44ATCYWTQR5O4IAIBK572ECGIA,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.578125,0.60625,Positive
R7D3A3PPZYWTD,B096SV8SJG,3.0 out of 5 stars Battery lasts awhile but almost no BASS,John Brandt,3,"Very disappointed with these. Not only does the volume not go up loud enough but there is no bass. With my bose in ear headphones they had bass and almost enough volume. I went with these because my bose did not have the battery longevity that I needed. Also the beats don't feel secure in the ear. The bose are heavier but are definitely secure. The audio quality isn't as good as the bose as I felt immersed in the sound like it was coming from all around. I would not buy again nor recommend these for anyone who is an audio enthusiast. I even watched a few reviews and read a few articles about these that stated they were pretty good. Maybe something changed from the time those were written or recorded to this set. Here is what I want, an adjustable set of headphones that don't dial the volume down, have adjustable settings for each frequency range (user set), killer bass, killer highs and mids, last for 4 hours at full volume and don't cost 800 bucks. Is 150 range too much to ask?","Reviewed in the United States July 28, 2024",AET72FSGDTS6GQZHYTRYEST73USQ,1,1,Color: RedStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.08722222222222223,0.5190277777777778,Neutral
R2F0WJ9I40XG3F,B096SV8SJG,5.0 out of 5 stars Perfect !,Ny,5,Bought as a gift ! It came with a free month or so of Apple Music ! Included a charged cord (no base) and instructions on how to use ! MUST BUY !,"Reviewed in the United States August 5, 2024",AEBJLVQ7UDY3RN25LJJZCXZC7RGA,1,0,Color: Ocean BlueStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.5,0.9,Positive
R23LXA60KTQOWV,B096SV8SJG,"4.0 out of 5 stars  They're not a big deal, but they sound good",Francisco Blanco,4,"They sound good, though not great","Reviewed in the United States August 5, 2024",AGUUZCZQMDIZJH6TH4IHBSHC6HCA,1,0,Color: WhiteStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.23333333333333336,0.5833333333333334,Positive
R1XBAKBKG2S46J,B096SV8SJG,4.0 out of 5 stars Work great!,Ginia M,4,Nice quality sound,"Reviewed in the United States August 5, 2024",AFXUF2INMS7JNNUE4ROFDBIIYOXQ,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.5,0.7,Positive
R2W75ORU094CIS,B096SV8SJG,5.0 out of 5 stars Comfortable,Laura,5,I got these to replace my Apple AirPods because they were hurting my ears. These are much more comfortable and work just as well.,"Reviewed in the United States August 6, 2024",AEJDQQ6ATDSOHAIQJZR77ASZWNLA,1,0,Color: WhiteStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.45,0.65,Positive
R30OPOXA9TLKOO,B096SV8SJG,5.0 out of 5 stars Work great,Gary Hageman,5,These work great. Got them on prime days for 1/2 price. Work great! My air pods died so I picked these up.,"Reviewed in the United States August 6, 2024",AH4XWZN7MMJY5DPCQDWDM5KKPSAQ,1,0,Color: BlackStyle: Studio BudsSet: Without AppleCare+,Beats Studio Buds – True Wireless Noise Cancelling Earbuds,0.9,0.75,Positive
R31Y8P0O74CZ2I,B08ZR5JB9G,5.0 out of 5 stars Excellent product ,,5,The sound quality it produces is excellent and the battery is very durable. It was worth the purchase.,"Reviewed in the United States June 7, 2024",AFYSPXTT2U35CMRK3NZWS76HBEKA,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser CX True Wireless Earbuds,0.475,0.45,Positive
R3P8YUASI2Q15V,B08ZR5JB9G,5.0 out of 5 stars Excellent product,Cesar Augusto Quintero,5,"The sound quality is very good, the touch controls are great, in short a very good product!","Reviewed in the United States April 22, 2024",AFCTU2IIPQ3C25HP64XI46O3WEGQ,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser CX True Wireless Earbuds,0.6220000000000001,0.6020000000000001,Positive
R3IUTX8QFL4SQD,B0863H1JKB,5.0 out of 5 stars Can't Believe How Good They Are!,D. Crosby,5,"I bought these a year ago - I use them every single day literally. I've dropped them multiple times and they still work perfect with excellent sound quality. Just 1 month ago, I got the new truly wireless Beats Buds figuring you cant go wrong with Beats and just keep these Panasonics buds for back-up. Not even 3 weeks in, they gave me a static issue on one of the buds. Just 3 weeks with Beats. Sooo went right back to my ol' reliable Panasonic. Never thought I would be saying that. It's a pleasant surprise and highly recommend them","Reviewed in the United States October 2, 2021",AEZKQZ7QA2RZORTTIE7GR4G7VF3A,1,1,Color: Green,Panasonic True Wireless Earbuds (RZ-S300W Series),0.3036652236652237,0.5759343434343435,Positive
